source_id,ra,dec,pmra,pmdec,parallax,radial_velocity,ref_epoch,phot_g_mean_mag,bp_rp,ruwe,duplicated_source
31857597796275712,41.97260177895852,13.287071414543126,-5.418420246520352,-1.6435740727041805,1.0425526275648527,,2016.0,15.043432,1.0464754,1.1407769,False
31851275604453760,42.04526317178663,13.143341179206812,7.640367338709487,-3.151207621894029,2.103236718853658,7.1111054,2016.0,15.043829,1.5135622,1.1727449,False
31850897647331840,42.03240863265497,13.140325726182814,-7.477743588558257,-11.398562946078307,2.093691953082699,41.12621,2016.0,15.057599,1.4131784,1.1823936,False
31657967716346112,42.2175598588617,13.01024553208768,-4.95435144671627,-47.492682466190885,5.650328985196201,,2016.0,15.095388,2.2143116,3.6966894,False
31649412141456256,42.0634538734812,12.896203349251971,2.7518949411475733,-0.22350705441752855,0.7561306262965453,,2016.0,15.096686,0.866601,1.0479232,False
31855222678756096,41.9611746043392,13.21514109327292,9.16739439818478,-1.0474718553749827,1.492071592073289,,2016.0,15.108528,1.2468443,1.1413792,False
31655803052787584,42.04028514624425,13.017712461459004,6.777798229553289,-6.026892140871122,1.3902922481750086,,2016.0,15.115117,1.2588596,1.3371903,False
31625875720680064,41.918177241764084,12.804795697542724,30.956102815706124,-1.44745581338522,2.833297402172741,21.83812,2016.0,15.146733,1.6362486,1.051547,False
31639138579681280,42.216845740277336,12.894188397392453,0.7365985571330064,-5.845741427230017,1.0236764290844067,,2016.0,15.15405,1.0635366,1.1016232,False
31856876241770368,41.95128535706935,13.285737937397606,0.7145554229100275,-11.824699373759557,0.847718835535602,,2016.0,15.173436,1.0122175,0.9887766,False
31659204666882304,42.181364155947435,13.066680202929103,3.677435829194967,7.420806387442164,1.306018031211007,,2016.0,15.178218,1.0856113,1.0578358,False
31657486679967232,42.150503775806406,12.983839643920419,-6.124628065287282,0.72841367655579,1.5218915836709312,,2016.0,15.192584,1.198204,0.9541857,False
31844987772304384,41.940530286943996,13.10865355016351,-13.670795018764196,-31.664657807495058,1.9678598446939999,,2016.0,15.208838,1.4398861,1.259306,False
